"name","lat","lon","radius_m","supermarkets","aeon_drugstores","HHI_pre","HHI_post","dHHI","share_aeon","share_tsuruha","party_share","exceeds_safeharbor","tier"
"ツルハドラッグ 上吉田店",35.482552,138.8036534,5000,39,7,152,155,3,4.3,0.4,4.6,FALSE,"セーフハーバー内"
"ツルハドラッグ 飯田駅前店",35.5196555,137.8225987,5000,25,1,181,191,10,5.3,1,6.2,FALSE,"セーフハーバー内"
"ツルハドラッグ 都留文大駅前店",35.541747799999996,138.8952789,5000,14,2,361,368,8,1.9,1.9,3.9,FALSE,"セーフハーバー内"
"ツルハドラッグ 松川大島店",35.603016,137.89816340000002,5000,8,0,633,633,0,0,1.7,1.7,FALSE,"セーフハーバー内"
"ツルハドラッグ 峡西店",35.603929199999996,138.4675352,5000,26,3,211,219,8,4.1,1,5.1,FALSE,"セーフハーバー内"
"ツルハドラッグ 市川大門店",35.564099399999996,138.49473319999998,5000,22,3,225,231,6,4.7,0.6,5.3,FALSE,"セーフハーバー内"
"ツルハドラッグ 山梨中央店",35.6084332,138.5437201,5000,33,4,199,230,31,7.7,2,9.7,FALSE,"セーフハーバー内"
"調剤薬局ツルハドラッグ 山梨中央店",35.606946,138.541224,5000,34,4,195,225,30,7.5,2,9.5,FALSE,"セーフハーバー内"
"ツルハドラッグ 都留赤坂店",35.565146,138.917507,5000,21,4,279,287,8,2.8,1.4,4.2,FALSE,"セーフハーバー内"
"ツルハドラッグ 南アルプス桃園店",35.6273128,138.46451159999998,5000,17,4,288,296,8,2.9,1.4,4.3,FALSE,"セーフハーバー内"
"ツルハドラッグ 甲府昭和店",35.623834099999996,138.52443789999998,5000,35,4,185,218,33,7.2,2.3,9.5,FALSE,"セーフハーバー内"
"ツルハドラッグ 甲府高畑店",35.6530408,138.5620418,5000,30,7,284,335,51,10.6,2.4,13,FALSE,"セーフハーバー内"
"ツルハドラッグ 甲府国母店",35.6422631,138.55928989999998,5000,31,8,226,276,49,8,3.1,11.1,FALSE,"セーフハーバー内"
"ツルハドラッグ 甲府中小河原店",35.6350925,138.5701061,5000,34,8,236,289,54,9.4,2.9,12.2,FALSE,"セーフハーバー内"
"ツルハドラッグ 甲府朝気店",35.648396399999996,138.5813952,5000,29,6,268,316,48,10,2.4,12.4,FALSE,"セーフハーバー内"
"ツルハドラッグ 笛吹店",35.6414326,138.62701239999998,5000,27,7,301,324,23,11.3,1,12.3,FALSE,"セーフハーバー内"
"くすりのレデイ 東津山店",35.05834,134.03996,5000,19,1,273,294,20,7.5,1.4,8.8,FALSE,"セーフハーバー内"
"くすりのレデイ津山高野店",35.074542099999995,134.0438887,5000,19,1,253,272,19,7.1,1.3,8.4,FALSE,"セーフハーバー内"
"ウェルネス 西伯店",35.3562435,133.3300018,5000,3,0,1679,1679,0,0,4.5,4.5,FALSE,"セーフハーバー内"
"ウェルネス 溝口店",35.3464308,133.4340044,5000,2,0,2109,2109,0,0,6.2,6.2,FALSE,"セーフハーバー内"
"ウェルネス五千石店",35.4001321,133.3735041,5000,11,0,309,309,0,0,4.7,4.7,FALSE,"セーフハーバー内"
"ウェルネス 生田店",35.417245199999996,133.8056772,5000,18,0,319,319,0,0,3.2,3.2,FALSE,"セーフハーバー内"
"ウェルネス 郡家店",35.4193018,134.2594966,5000,10,0,587,631,44,7.4,3,10.4,FALSE,"セーフハーバー内"
"ウェルネス 東出雲店",35.4298754,133.1326951,5000,15,0,360,420,61,4.4,7,11.3,FALSE,"セーフハーバー内"
"ウェルネス 東出雲薬局",35.42984810000001,133.1327066,5000,14,0,372,439,66,4.6,7.3,11.8,FALSE,"セーフハーバー内"
"ウェルネス 安来店",35.433561399999995,133.24002819999998,5000,20,0,414,414,0,0,5.4,5.4,FALSE,"セーフハーバー内"
"ウェルネス 安来薬局",35.4337218,133.2400297,5000,20,0,414,414,0,0,5.4,5.4,FALSE,"セーフハーバー内"
"ウェルネス 角盤店",35.435262699999996,133.3301688,5000,33,1,162,202,40,4.1,4.9,9,FALSE,"セーフハーバー内"
"ウェルネス 旗ヶ崎店",35.4374719,133.3100582,5000,29,1,177,217,40,4.7,4.3,8.9,FALSE,"セーフハーバー内"
"ウェルネス 米原６丁目店",35.4429406,133.3351807,5000,38,3,248,347,99,11.2,4.4,15.6,FALSE,"セーフハーバー内"
"ウェルネス 夜見店",35.4673642,133.3072226,5000,24,1,226,271,45,6,3.8,9.7,FALSE,"セーフハーバー内"
"ウェルネス 米原店",35.4459776,133.3270552,5000,31,1,170,212,42,4.4,4.8,9.2,FALSE,"セーフハーバー内"
"ウェルネス 東福原店",35.434878999999995,133.34784,5000,36,3,251,354,103,11.4,4.5,15.9,FALSE,"セーフハーバー内"
"ウェルネス 上福原店",35.44873750000001,133.3551258,5000,36,3,307,432,125,13.5,4.6,18.2,FALSE,"セーフハーバー内"
"ウェルネス 両三柳店",35.4506762,133.3358824,5000,37,3,257,362,104,11.5,4.5,16,FALSE,"セーフハーバー内"
"ウェルネス 昭和町店",35.426274,133.34358229999998,5000,36,3,255,359,104,11.5,4.5,16,FALSE,"セーフハーバー内"
"ウェルネス 皆生店",35.4526807,133.36632989999998,5000,32,3,325,466,141,13.4,5.3,18.6,FALSE,"セーフハーバー内"
"ウェルネス みのかや店",35.430908699999996,133.3842048,5000,25,3,393,580,187,15.4,6.1,21.5,FALSE,"セーフハーバー内"
"ウェルネス 淀江店",35.4509981,133.4130194,5000,15,2,804,1015,211,23.8,4.4,28.3,FALSE,"セーフハーバー内"
"ウェルネス 淀江薬局",35.4510101,133.4129958,5000,15,2,804,1015,211,23.8,4.4,28.3,FALSE,"セーフハーバー内"
"ウェルネス 上井店",35.4498448,133.8475271,5000,28,2,193,198,5,1,2.5,3.5,FALSE,"セーフハーバー内"
"ウェルネス 倉吉東店",35.4324021,133.8437841,5000,26,2,206,212,6,1.1,2.7,3.7,FALSE,"セーフハーバー内"
"ウェルネス 倉吉南店",35.4345187,133.8188084,5000,28,2,207,212,5,1,2.6,3.6,FALSE,"セーフハーバー内"
"ウェルネス 八屋店",35.4443031,133.8486087,5000,29,2,188,194,6,1,2.9,3.8,FALSE,"セーフハーバー内"
"ウェルネス 河原店",35.426738199999996,134.206448,5000,6,0,771,771,0,0,4.3,4.3,FALSE,"セーフハーバー内"
"ウェルネス 境港マリーナ店",35.5156671,133.2489575,5000,18,0,280,302,22,3.7,3,6.7,FALSE,"セーフハーバー内"
"ウェルネス 皆生薬局",35.4526466,133.3663398,5000,32,3,325,466,141,13.4,5.3,18.6,FALSE,"セーフハーバー内"
"ウェルネス 東伯店",35.5042352,133.6873714,5000,13,0,506,506,0,0,2.4,2.4,FALSE,"セーフハーバー内"
"ウェルネス 琴浦店",35.503212,133.68009899999998,5000,13,0,498,498,0,0,2.4,2.4,FALSE,"セーフハーバー内"
"ウェルネス 北栄店",35.4904228,133.7605556,5000,8,0,934,934,0,0,2.1,2.1,FALSE,"セーフハーバー内"
"ウェルネス ハワイ店",35.486239499999996,133.8592889,5000,15,2,335,344,10,1.8,2.7,4.5,FALSE,"セーフハーバー内"
"ウェルネス 青谷店",35.516340299999996,133.99826009999998,5000,3,0,1662,1662,0,0,8.9,8.9,FALSE,"セーフハーバー内"
"ウェルネス 気高店",35.513827,134.0467769,5000,3,0,1262,1262,0,0,7.6,7.6,FALSE,"セーフハーバー内"
"ウェルネス 湖山店",35.5145219,134.1895242,5000,29,1,223,264,40,9.2,2.2,11.4,FALSE,"セーフハーバー内"
"ウェルネス 片原店",35.5048944,134.22822349999998,5000,35,1,194,255,62,7.7,4,11.7,FALSE,"セーフハーバー内"
"ウェルネス 南吉方店",35.4860983,134.2338342,5000,28,0,188,225,37,4.6,4.1,8.6,FALSE,"セーフハーバー内"
"ウェルネス 徳尾店",35.5001497,134.2060247,5000,33,1,199,265,66,7.9,4.1,12.1,FALSE,"セーフハーバー内"
"ウェルネス 叶店",35.4746885,134.2177079,5000,27,0,199,236,37,4.8,3.9,8.7,FALSE,"セーフハーバー内"
"ウェルネス 吉成店",35.481482,134.2273519,5000,28,0,191,227,37,4.5,4.1,8.6,FALSE,"セーフハーバー内"
"ウェルネス 国府店",35.4824165,134.2542748,5000,24,0,236,290,54,5.5,4.9,10.4,FALSE,"セーフハーバー内"
"ウェルネス 立川店",35.4895943,134.2408256,5000,28,0,194,233,39,4.6,4.2,8.8,FALSE,"セーフハーバー内"
"ウェルネス 桜谷店",35.4688437,134.24526889999999,5000,23,0,246,299,53,5.7,4.6,10.3,FALSE,"セーフハーバー内"
"ウェルネス 境港渡店",35.5226354,133.2123551,5000,19,0,283,304,21,3.6,2.9,6.6,FALSE,"セーフハーバー内"
"ウェルネス 境港店",35.5415403,133.2225624,5000,17,0,303,328,25,4,3.2,7.1,FALSE,"セーフハーバー内"
"ウェルネス 境港薬局",35.5415169,133.2225732,5000,17,0,303,328,25,4,3.2,7.1,FALSE,"セーフハーバー内"
"ウェルネス 大山店",35.5217952,133.5684629,5000,2,0,2833,2833,0,0,7.3,7.3,FALSE,"セーフハーバー内"
"ウェルネス 湖山東店",35.516756099999995,134.18593909999998,5000,28,1,238,281,44,9.6,2.3,11.9,FALSE,"セーフハーバー内"
"ウェルネス 丸山店",35.520352599999995,134.2264463,5000,31,1,217,280,63,8.6,3.7,12.3,FALSE,"セーフハーバー内"
"ウェルネス 岩美店",35.567433799999996,134.3244676,5000,6,0,931,931,0,0,2.4,2.4,FALSE,"セーフハーバー内"
"ウェルネス 六日市店",34.3518781,131.9386495,5000,3,0,2040,2040,0,0,5.1,5.1,FALSE,"セーフハーバー内"
"ウォンツ 鷹の巣店",34.3606111,132.2304045,5000,4,0,1457,1595,137,18.5,3.7,22.2,FALSE,"セーフハーバー内"
"ウォンツ 大野早時店",34.3018102,132.2911475,5000,15,0,338,362,24,4.5,2.7,7.2,FALSE,"セーフハーバー内"
"ウォンツ 大野店",34.2910365,132.2736279,5000,13,0,415,415,0,0,3.2,3.2,FALSE,"セーフハーバー内"
"ウォンツ 宮内店",34.3450038,132.30665199999999,5000,20,0,361,474,113,12.7,4.4,17.1,FALSE,"セーフハーバー内"
"ウォンツ ハローズ宮内店",34.3454882,132.3052097,5000,20,0,361,474,113,12.7,4.4,17.1,FALSE,"セーフハーバー内"
"ウォンツ 大野薬局",34.291047299999995,132.2736395,5000,13,0,415,415,0,0,3.2,3.2,FALSE,"セーフハーバー内"
"ウォンツ 宮内薬局",34.3450911,132.3068142,5000,20,0,361,474,113,12.7,4.4,17.1,FALSE,"セーフハーバー内"
"ウォンツ JA広島総合病院前店",34.342696,132.3230602,5000,28,0,271,366,94,9.7,4.9,14.6,FALSE,"セーフハーバー内"
"ウォンツ 廿日市新宮店",34.3499912,132.33037919999998,5000,27,0,292,425,133,9.7,6.8,16.6,FALSE,"セーフハーバー内"
"ウォンツ ファーマーズみやうち店",34.3497631,132.3138505,5000,23,0,319,433,114,11.3,5.1,16.3,FALSE,"セーフハーバー内"
"ウォンツ 坂店",34.3426446,132.5122268,5000,30,0,211,255,44,4.7,4.7,9.4,FALSE,"セーフハーバー内"
"ウォンツ 熊野平谷店",34.3322386,132.5641331,5000,30,0,248,320,72,8.9,4,12.9,FALSE,"セーフハーバー内"
"くすりのレデイ 矢野駅前店",34.352033,132.53304699999998,5000,31,0,199,245,46,4.4,5.3,9.7,FALSE,"セーフハーバー内"
"レデイ薬局 矢野駅前店",34.352033,132.53304699999998,5000,31,0,199,245,46,4.4,5.3,9.7,FALSE,"セーフハーバー内"
"ウォンツ 熊野店",34.3464982,132.5915022,5000,11,0,487,535,48,6.3,3.8,10.1,FALSE,"セーフハーバー内"
"ウォンツ ハローズ熊野モール店",34.3319815,132.5760044,5000,23,0,291,352,61,8.7,3.5,12.2,FALSE,"セーフハーバー内"
"ウォンツ 黒瀬店",34.3256738,132.6648903,5000,7,0,628,628,0,0,3.6,3.6,FALSE,"セーフハーバー内"
"くすりのレデイ 黒瀬店",34.320737,132.66807799999998,5000,7,0,628,628,0,0,3.6,3.6,FALSE,"セーフハーバー内"
"ウォンツ 竹原店",34.345780399999995,132.9059564,5000,15,0,441,480,39,9.9,2,11.9,FALSE,"セーフハーバー内"
"くすりのレデイ フジ竹原店",34.347652,132.90263769999999,5000,15,0,441,480,39,9.9,2,11.9,FALSE,"セーフハーバー内"
"ウォンツ 徳佐店",34.3942876,131.7185638,5000,4,0,1735,1735,0,0,4.1,4.1,FALSE,"セーフハーバー内"
"ウォンツ 五日市コイン通り店",34.3671551,132.35502119999998,5000,36,0,308,458,151,11.9,6.3,18.2,FALSE,"セーフハーバー内"
"ウォンツ 佐方店",34.366728099999996,132.34417159999998,5000,33,0,268,401,132,8.3,7.9,16.3,FALSE,"セーフハーバー内"
"ウォンツ 皆賀店",34.3756773,132.36747889999998,5000,34,0,398,609,211,14.8,7.2,21.9,FALSE,"セーフハーバー内"
"くすりのレデイ 五日市店",34.379037,132.360751,5000,34,0,391,599,208,14.6,7.1,21.7,FALSE,"セーフハーバー内"
"ウォンツ 海老園店",34.3604367,132.3586142,5000,33,0,292,428,136,10.7,6.4,17.1,FALSE,"セーフハーバー内"
"ウォンツ 波出石店",34.382104999999996,132.3557525,5000,32,0,354,528,174,13.2,6.6,19.8,FALSE,"セーフハーバー内"
"ウォンツ 八幡西店",34.3862101,132.3632437,5000,31,0,441,673,232,15.9,7.3,23.2,FALSE,"セーフハーバー内"
"ウォンツ 八幡３号店",34.3926304,132.35756609999999,5000,30,0,391,580,189,14.2,6.6,20.9,FALSE,"セーフハーバー内"
"ウォンツ 海老山店",34.3653914,132.36571469999998,5000,34,0,349,540,191,12.6,7.6,20.2,FALSE,"セーフハーバー内"
"ウォンツ 井口明神店",34.3733729,132.3896642,5000,31,0,473,783,310,15.7,9.9,25.6,FALSE,"セーフハーバー内"
"ウォンツ 庚午中店",34.3827079,132.4104655,5000,39,1,440,717,278,16.3,8.5,24.8,FALSE,"セーフハーバー内"
"くすりのレデイ 庚午南店",34.378479000000006,132.410003,5000,40,1,387,633,245,14.5,8.5,22.9,FALSE,"セーフハーバー内"
"くすりのレデイ 井口店",34.366802,132.380329,5000,33,0,366,568,203,13,7.8,20.8,FALSE,"セーフハーバー内"
"（株）ツルハグループ ドラッグ＆ファーマシー西日本",34.3732773,132.389583,5000,31,0,473,783,310,15.7,9.9,25.6,FALSE,"セーフハーバー内"
"ウォンツ薬局 庚午中店",34.3833266,132.4113538,5000,41,1,463,737,274,17.4,7.9,25.3,FALSE,"セーフハーバー内"
"ウォンツ 舟入町店",34.389715699999996,132.4448531,5000,44,1,590,956,365,20.8,8.8,29.6,FALSE,"セーフハーバー内"
"ウォンツ 小町店",34.3883416,132.4587812,5000,49,1,455,771,316,17.1,9.2,26.3,FALSE,"セーフハーバー内"
"ウォンツ 吉島店",34.372907399999995,132.44518739999998,5000,39,1,555,909,354,19.5,9.1,28.6,FALSE,"セーフハーバー内"
"ウォンツ 西観音店",34.3928838,132.4356374,5000,46,1,492,803,311,18.4,8.4,26.8,FALSE,"セーフハーバー内"
"ウォンツ 舟入市民病院前店",34.3863882,132.4401191,5000,45,1,525,867,342,19,9,28,FALSE,"セーフハーバー内"
"ウォンツ 観音店",34.3824548,132.4294592,5000,44,1,587,931,344,20.9,8.2,29.1,FALSE,"セーフハーバー内"
"ウォンツ 本通店",34.392869,132.4591171,5000,53,1,439,732,293,17.1,8.6,25.7,FALSE,"セーフハーバー内"
"ウォンツ 己斐本町店",34.3928899,132.4251505,5000,46,1,632,966,333,22.2,7.5,29.7,FALSE,"セーフハーバー内"
"くすりのレデイ 南観音店",34.38164,132.43204599999999,5000,44,1,597,956,360,21,8.6,29.5,FALSE,"セーフハーバー内"
"ウォンツ 中広町1丁目店",34.4003562,132.443397,5000,47,1,556,895,340,20,8.5,28.5,FALSE,"セーフハーバー内"
"ウォンツ 幟町店",34.396627699999996,132.46838309999998,5000,60,1,405,669,264,16.6,7.9,24.5,FALSE,"セーフハーバー内"
"ウォンツ 愛宕店",34.3966086,132.48177529999998,5000,57,1,391,637,246,16.2,7.6,23.8,FALSE,"セーフハーバー内"
"ウォンツ 東雲本町店",34.3833538,132.4852764,5000,51,1,389,627,239,16.1,7.4,23.5,FALSE,"セーフハーバー内"
"ウォンツ 光町店",34.4004666,132.4790545,5000,58,2,434,716,283,17.3,8.2,25.5,FALSE,"セーフハーバー内"
"ウォンツ銀山店",34.3935773,132.46663329999998,5000,56,1,358,589,231,15.1,7.7,22.7,FALSE,"セーフハーバー内"
"ウォンツ 段原店",34.385526399999996,132.4769284,5000,50,1,377,627,249,15.3,8.2,23.4,FALSE,"セーフハーバー内"
"ウォンツ 府中浜田店",34.387698199999996,132.508508,5000,47,0,292,460,168,12.8,6.6,19.4,FALSE,"セーフハーバー内"
"ウォンツ 海田栄町店",34.3624108,132.53442619999998,5000,35,0,200,265,65,5.9,5.5,11.4,FALSE,"セーフハーバー内"
"ウォンツ 府中本町店",34.397545,132.5054926,5000,48,0,472,727,256,18.6,6.9,25.5,FALSE,"セーフハーバー内"
"ウォンツ 東本浦店",34.3751649,132.4918047,5000,56,0,290,468,178,13.2,6.7,19.9,FALSE,"セーフハーバー内"
"ウォンツ 船越店",34.3743818,132.5286226,5000,39,0,227,336,109,8.7,6.3,15,FALSE,"セーフハーバー内"
"ウォンツ 大州店",34.387552,132.4937201,5000,56,1,347,556,209,15.1,6.9,22,FALSE,"セーフハーバー内"
"ウォンツ 府中新地店",34.3832094,132.500551,5000,51,0,290,466,176,13,6.8,19.8,FALSE,"セーフハーバー内"
"くすりのレデイ 海田店",34.363852,132.53888,5000,34,0,190,238,48,4,6,10,FALSE,"セーフハーバー内"
"ウォンツ 海田栄町薬局",34.3624326,132.5344524,5000,35,0,200,265,65,5.9,5.5,11.4,FALSE,"セーフハーバー内"
"ウォンツ 西条御薗宇店",34.399121199999996,132.7386224,5000,20,0,252,279,27,3.1,4.3,7.4,FALSE,"セーフハーバー内"
"くすりのレデイ 下見店",34.407095999999996,132.70675400000002,5000,21,0,211,235,24,2.7,4.3,7.1,FALSE,"セーフハーバー内"
"ウォンツ 三原宮浦店",34.395142,133.064539,5000,24,1,268,298,30,6.5,2.3,8.8,FALSE,"セーフハーバー内"
"ウォンツ 三原古浜店",34.397766,133.08955269999998,5000,25,1,265,294,29,6.3,2.3,8.6,FALSE,"セーフハーバー内"
"ウォンツ アクロスプラザ三原店",34.395688,133.0798534,5000,24,1,270,301,31,6.5,2.4,8.8,FALSE,"セーフハーバー内"
"くすりのレデイ 三原店",34.3925777,133.07837949999998,5000,24,1,270,301,31,6.5,2.4,8.8,FALSE,"セーフハーバー内"
"ウォンツ 向島店",34.3941302,133.1938528,5000,35,1,179,181,2,2.6,0.4,3.1,FALSE,"セーフハーバー内"
"ウォンツ 下河内店",34.4060874,132.3542156,5000,23,0,419,632,213,12.3,8.6,21,FALSE,"セーフハーバー内"
"ウォンツ フレスポ西風新都店",34.446010199999996,132.3789237,5000,13,0,477,657,180,13.9,6.5,20.4,FALSE,"セーフハーバー内"
"ウォンツ フレスポ西風新都薬局",34.4459911,132.37895229999998,5000,13,0,477,657,180,13.9,6.5,20.4,FALSE,"セーフハーバー内"
"ウォンツ 三篠店",34.418436199999995,132.45612260000001,5000,53,2,550,898,348,20.1,8.6,28.8,FALSE,"セーフハーバー内"
"ウォンツ 祇園店",34.4414611,132.4600591,5000,47,2,417,696,278,15.8,8.8,24.6,FALSE,"セーフハーバー内"
"ウォンツ 白島店",34.4058541,132.4598675,5000,56,2,514,862,349,19,9.2,28.2,FALSE,"セーフハーバー内"
"ウォンツ 中広通り店",34.3992895,132.4410097,5000,45,1,588,931,343,20.9,8.2,29.1,FALSE,"セーフハーバー内"
"ウォンツ 長束店",34.431781099999995,132.4608165,5000,51,2,431,727,295,16.7,8.9,25.5,FALSE,"セーフハーバー内"
"ウォンツ 楠木店",34.412718999999996,132.4596306,5000,57,2,543,895,352,20,8.8,28.8,FALSE,"セーフハーバー内"
"ウォンツ 十日市店",34.3973979,132.44908379999998,5000,51,1,544,870,326,20,8.2,28.1,FALSE,"セーフハーバー内"
"ウォンツ 己斐上店",34.4075997,132.4202036,5000,45,1,506,793,286,19.1,7.5,26.6,FALSE,"セーフハーバー内"
"ウォンツ 伴中央店",34.4525989,132.4051881,5000,17,0,445,652,206,14.4,7.2,21.5,FALSE,"セーフハーバー内"
"ウォンツ 中須店",34.459725,132.4739432,5000,40,1,412,691,279,14.6,9.6,24.2,FALSE,"セーフハーバー内"
"ウォンツ 戸坂店",34.436715,132.4858931,5000,55,1,443,725,282,17.3,8.1,25.5,FALSE,"セーフハーバー内"
"ウォンツ福田店",34.4550048,132.5458098,5000,17,0,461,595,133,9.1,7.3,16.4,FALSE,"セーフハーバー内"
